#LI
##SS
1272.07,3788.45,6344.16,8809.38,11322.8,13786.1,16344,18835,21293.8,23797.3,26094.4,28618.3,31039.7,33354.3,35757.4,38062.4,40287.9,42590.5,44802.7,47024,49247.4,51387.8,53556.8,55568.2,57638.7,59617.4,61602,63514.1,65371.5,67279.7,69010,70677.6,72436.4,74109.1,75627.4,77166.6,78701.9,80100.3,81539.4,82932.9,84012.5,85394.9,86543,87565.5,88811.7,89842.6,90676.4,91552.1,92440.4,93321.1,93881.2,94605.7,95241.3,95804.1,96214.3,96793.9,97047.5,97511.2,97571.2,97743,97978.3,98004.6,98054.7,98109.1,97957,97855.9,97640.6,97505.9,97227.3,96838.5,96204.4,95864.7,95317,94760.7,94314.7,93466.2,92895.9,91848.4,91133.1,90160.3,89316.1,88285.2,87250.3,86274.6,85089.1,83889.4,82543.7,81449.4,80202.2,78740.3,77443.1,75934.4,74452.9,72709,71269,69699.4,67960.3,66208.4,64475.5,62663.5
7.79039,13.3801,18.4681,20.2323,23.329,26.1571,26.6639,30.7459,31.4323,32.8877,34.3188,37.2512,38.4396,39.9557,40.0431,43.3684,43.9166,44.4196,47.4322,48.0374,49.9733,50.3746,50.5149,50.327,53.3742,52.8916,53.1734,52.958,54.7299,54.7503,57.1441,57.5857,60.4743,58.8435,57.4967,60.7686,59.0859,61.6995,62.139,61.2543,62.8788,64.7664,59.4531,64.1262,67.2626,62.5294,64.9423,63.4909,67.4979,65.5467,63.407,65.415,65.6767,67.6889,65.6804,66.6295,67.0781,66.017,69.1401,67.4518,68.2199,65.1703,66.5896,63.9836,66.0712,66.7658,67.6373,66.7327,68.2417,68.722,66.4809,65.0501,66.4533,62.7302,67.0844,66.6619,67.4508,62.3294,61.1288,63.1573,61.7821,63.4666,63.1948,60.754,59.5255,61.5288,60.2461,60.4848,60.4981,56.143,60.7167,59.6208,57.6229,57.423,52.9026,56.4697,54.7427,51.5903,53.2671,53.153
2.72763e-06,8.20145e-06,1.20723e-05,1.93947e-05,2.4099e-05,2.84177e-05,3.84376e-05,3.83921e-05,4.69504e-05,5.35642e-05,5.91446e-05,6.03801e-05,6.67055e-05,7.12903e-05,8.15759e-05,7.8801e-05,8.60949e-05,9.40507e-05,9.12739e-05,9.80313e-05,9.9352e-05,0.000106459,0.000114994,0.00012472,0.000119303,0.000129974,0.000137305,0.000147151,0.000145953,0.000154483,0.000149199,0.000154106,0.000146777,0.000162267,0.000176994,0.000164962,0.000181505,0.000172421,0.000176154,0.000187528,0.000182627,0.000177848,0.00021677,0.000190757,0.000178352,0.000211194,0.000199443,0.000212715,0.000191879,0.000207368,0.000224268,0.000213976,0.000215136,0.000204936,0.00021953,0.000215898,0.000214137,0.000223194,0.000203736,0.000214817,0.00021102,0.000231355,0.000221824,0.000240528,0.00022487,0.000219761,0.000213193,0.000218408,0.000207664,0.000203137,0.00021423,0.000222181,0.000210471,0.000233447,0.000202209,0.000201112,0.000194046,0.000222148,0.000227377,0.000208482,0.000213806,0.000197957,0.00019501,0.000206301,0.000209039,0.000190171,0.000192041,0.000185511,0.000179794,0.000201228,0.000166431,0.000165946,0.000170789,0.000164017,0.000185667,0.000155852,0.000157668,0.000168491,0.000149884,0.000142187
1272.07,3788.45,6344.16,8809.38,11322.8,13786.1,16344,18835,21293.8,23797.3,26094.4,28618.3,31039.7,33354.3,35757.4,38062.4,40287.9,42590.5,44802.7,47024,49247.4,51387.8,53556.8,55568.2,57638.7,59617.4,61602,63514.1,65371.5,67279.7,69010,70677.6,72436.4,74109.1,75627.4,77166.6,78701.9,80100.3,81539.4,82932.9,84012.5,85394.9,86543,87565.5,88811.7,89842.6,90676.4,91552.1,92440.4,93321.1,93881.2,94605.7,95241.3,95804.1,96214.3,96793.9,97047.5,97511.2,97571.2,97743,97978.3,98004.6,98054.7,98109.1,97957,97855.9,97640.6,97505.9,97227.3,96838.5,96204.4,95864.7,95317,94760.7,94314.7,93466.2,92895.9,91848.4,91133.1,90160.3,89316.1,88285.2,87250.3,86274.6,85089.1,83889.4,82543.7,81449.4,80202.2,78740.3,77443.1,75934.4,74452.9,72709,71269,69699.4,67960.3,66208.4,64475.5,62663.5
7.79039,13.3801,18.4681,20.2323,23.329,26.1571,26.6639,30.7459,31.4323,32.8877,34.3188,37.2512,38.4396,39.9557,40.0431,43.3684,43.9166,44.4196,47.4322,48.0374,49.9733,50.3746,50.5149,50.327,53.3742,52.8916,53.1734,52.958,54.7299,54.7503,57.1441,57.5857,60.4743,58.8435,57.4967,60.7686,59.0859,61.6995,62.139,61.2543,62.8788,64.7664,59.4531,64.1262,67.2626,62.5294,64.9423,63.4909,67.4979,65.5467,63.407,65.415,65.6767,67.6889,65.6804,66.6295,67.0781,66.017,69.1401,67.4518,68.2199,65.1703,66.5896,63.9836,66.0712,66.7658,67.6373,66.7327,68.2417,68.722,66.4809,65.0501,66.4533,62.7302,67.0844,66.6619,67.4508,62.3294,61.1288,63.1573,61.7821,63.4666,63.1948,60.754,59.5255,61.5288,60.2461,60.4848,60.4981,56.143,60.7167,59.6208,57.6229,57.423,52.9026,56.4697,54.7427,51.5903,53.2671,53.153
2.72763e-06,8.20145e-06,1.20723e-05,1.93947e-05,2.4099e-05,2.84177e-05,3.84376e-05,3.83921e-05,4.69504e-05,5.35642e-05,5.91446e-05,6.03801e-05,6.67055e-05,7.12903e-05,8.15759e-05,7.8801e-05,8.60949e-05,9.40507e-05,9.12739e-05,9.80313e-05,9.9352e-05,0.000106459,0.000114994,0.00012472,0.000119303,0.000129974,0.000137305,0.000147151,0.000145953,0.000154483,0.000149199,0.000154106,0.000146777,0.000162267,0.000176994,0.000164962,0.000181505,0.000172421,0.000176154,0.000187528,0.000182627,0.000177848,0.00021677,0.000190757,0.000178352,0.000211194,0.000199443,0.000212715,0.000191879,0.000207368,0.000224268,0.000213976,0.000215136,0.000204936,0.00021953,0.000215898,0.000214137,0.000223194,0.000203736,0.000214817,0.00021102,0.000231355,0.000221824,0.000240528,0.00022487,0.000219761,0.000213193,0.000218408,0.000207664,0.000203137,0.00021423,0.000222181,0.000210471,0.000233447,0.000202209,0.000201112,0.000194046,0.000222148,0.000227377,0.000208482,0.000213806,0.000197957,0.00019501,0.000206301,0.000209039,0.000190171,0.000192041,0.000185511,0.000179794,0.000201228,0.000166431,0.000165946,0.000170789,0.000164017,0.000185667,0.000155852,0.000157668,0.000168491,0.000149884,0.000142187
##DS
1261.52,3774.02,6271.28,8832.58,11362.2,13814.3,16267.2,18796.3,21301.8,23724.2,26138.5,28666.2,30969.7,33354.5,35711.7,38034.2,40290.4,42633.7,44878.1,47101.7,49257.8,51482.7,53491.2,55566.5,57586.3,59593.7,61635.2,63618,65439.9,67279.9,68964.2,70692.1,72491.8,74196.6,75743.6,77299.3,78650.1,80102.2,81571.4,82907.7,84256,85373.1,86545.4,87755.4,88737.4,89981.3,90815.1,91540.4,92445.1,93228.6,93869,94620.7,95233.6,95838.3,96345.1,96771.3,97070.9,97329.8,97635.4,97905.2,97988.5,98053.5,98053.7,98192.6,98181.9,97850,97679.6,97422.6,97097.9,96865.6,96321.3,95856.2,95330.6,94910.9,94200.5,93374.7,92891.1,92073.8,91134.3,90325.3,89395.4,88348.6,87224.7,86242.6,85151.3,83947.6,82735.5,81413.8,80111.1,78761,77274.9,75845.7,74359.1,72840.6,71321.3,69655.7,67997.9,66242,64457.6,62707.1
7.92829,13.5731,17.4429,20.4616,23.4263,25.8351,27.5375,29.4143,31.5927,34.7837,34.2522,37.3708,36.3526,40.6721,41.4037,41.5717,42.6284,45.7424,46.1231,47.8019,47.0406,49.3859,48.2048,50.6407,51.258,53.2399,52.681,54.9488,55.2118,54.2299,56.3755,59.4542,58.4122,58.856,58.6867,60.6298,60.5818,60.373,61.1478,62.795,61.5213,62.225,61.8864,64.5923,63.7076,65.1617,65.4466,65.8763,65.4043,65.1469,66.1063,66.2411,68.0785,67.4382,65.3643,66.3896,66.9926,66.4766,69.7652,67.8564,66.5332,66.8429,65.8248,66.7006,63.9177,67.5588,66.2676,65.4655,65.9796,67.1141,66.0806,63.8694,65.5659,65.9789,64.9099,66.8075,64.4376,65.8494,63.5203,65.0426,62.2622,63.2877,65.2835,62.6144,60.3325,61.4926,61.2928,62.0632,60.7608,58.8547,57.8749,58.8725,58.5853,57.0435,56.2462,54.2531,54.3254,54.9706,54.277,50.756
3.36254e-06,1.02681e-05,1.71678e-05,2.47479e-05,3.12436e-05,3.79731e-05,4.63463e-05,5.42334e-05,6.03807e-05,6.17835e-05,7.73442e-05,7.81477e-05,9.63928e-05,8.93219e-05,9.88063e-05,0.000111172,0.000118644,0.000115374,0.00012574,0.000128951,0.000145628,0.000144331,0.00016354,0.000159907,0.000167631,0.000166406,0.000181799,0.000178027,0.000186579,0.000204425,0.000198751,0.000187766,0.000204556,0.000211071,0.000221235,0.000215884,0.00022385,0.0002338,0.000236351,0.000231516,0.000249111,0.000250008,0.00025974,0.000245148,0.000257675,0.000253257,0.000255731,0.000256454,0.000265336,0.00027199,0.000267794,0.000270994,0.000259897,0.000268231,0.000288549,0.000282185,0.000278847,0.000284705,0.000260123,0.000276485,0.000288082,0.000285797,0.000294707,0.000287833,0.000313373,0.000278612,0.000288567,0.000294127,0.000287634,0.000276664,0.000282188,0.000299155,0.00028077,0.00027483,0.000279721,0.000259447,0.000276001,0.000259663,0.000273388,0.000256133,0.000273793,0.000258823,0.00023709,0.000251963,0.000264558,0.000247522,0.000241995,0.000228543,0.000230877,0.000237849,0.000236777,0.000220434,0.00021396,0.000216558,0.000213547,0.00021893,0.000208078,0.000192862,0.000187309,0.000202722
